"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2016-12-20","CLE","MIL",2016,"NO",40,87,0.46,7,27,0.26,21,29,0.72,11,40,51,22,6,6,14,21,108,37,91,0.41,17,40,0.42,23,27,0.85,9,34,43,19,5,2,10,21,114,13,13,0.5,"9-7","4-6",20,6,0.769,"13-2","7-4"
"2016-12-20","DEN","LAC",2016,"YES",47,86,0.55,16,36,0.44,9,13,0.69,5,32,37,32,7,2,12,13,119,39,90,0.43,11,39,0.28,13,20,0.65,15,31,46,22,5,1,12,15,102,21,8,0.724,"10-4","11-4",12,17,0.414,"6-7","6-10"
"2016-12-20","IND","NYK",2016,"YES",44,88,0.5,13,23,0.57,17,21,0.81,4,41,45,24,6,8,14,18,118,39,91,0.43,6,23,0.26,27,33,0.82,11,33,44,22,10,5,9,14,111,15,13,0.536,"10-4","5-9",15,15,0.5,"11-4","4-11"
"2016-12-20","LAL","CHA",2016,"YES",43,94,0.46,11,25,0.44,20,24,0.83,16,28,44,30,5,2,10,13,117,44,90,0.49,16,33,0.48,9,11,0.82,10,30,40,29,5,12,12,20,113,16,13,0.552,"9-6","7-7",11,20,0.355,"6-7","5-13"
"2016-12-20","NOP","PHI",2016,"NO",33,82,0.4,11,33,0.33,16,21,0.76,6,37,43,18,6,8,13,20,93,40,93,0.43,10,17,0.59,18,26,0.69,16,40,56,28,2,3,11,16,108,7,21,0.25,"5-14","2-7",10,20,0.333,"6-9","4-11"
"2016-12-20","ORL","MIA",2016,"NO",50,108,0.46,12,30,0.4,18,26,0.69,9,39,48,22,4,6,10,30,130,52,105,0.5,11,22,0.5,21,31,0.68,6,41,47,24,3,5,11,25,136,9,20,0.31,"4-11","5-9",13,17,0.433,"5-10","8-7"
"2016-12-20","POR","SAC",2016,"YES",40,72,0.56,10,23,0.43,36,43,0.84,4,27,31,20,3,4,10,28,126,44,86,0.51,4,28,0.14,29,40,0.72,15,26,41,30,5,4,8,31,121,11,17,0.393,"6-6","5-11",13,17,0.433,"8-4","5-13"
"2016-12-20","SAS","HOU",2016,"NO",35,92,0.38,6,38,0.16,24,27,0.89,20,31,51,22,10,5,16,17,100,36,77,0.47,12,23,0.52,18,25,0.72,10,33,43,21,13,5,19,17,102,21,8,0.724,"10-3","11-5",23,5,0.821,"8-4","15-1"
"2016-12-20","UTA","GSW",2016,"YES",40,90,0.44,9,23,0.39,15,17,0.88,9,41,50,24,13,3,10,18,104,27,76,0.36,9,30,0.3,11,20,0.55,10,34,44,13,5,3,23,17,74,25,4,0.862,"12-2","13-2",18,11,0.621,"10-5","8-6"
"2016-12-21","DAL","POR",2016,"NO",32,72,0.44,10,27,0.37,21,28,0.75,9,34,43,15,6,4,17,20,95,35,83,0.42,7,31,0.23,19,23,0.83,10,28,38,14,12,5,10,20,96,13,18,0.419,"8-5","5-13",8,21,0.276,"6-8","2-13"
"2016-12-21","HOU","PHX",2016,"NO",44,93,0.47,9,25,0.36,14,20,0.7,14,30,44,20,7,6,8,23,111,46,86,0.53,18,38,0.47,15,26,0.58,9,28,37,30,4,8,11,22,125,8,21,0.276,"4-9","4-12",22,8,0.733,"10-3","12-5"
"2016-12-21","MEM","DET",2016,"NO",26,72,0.36,6,23,0.26,28,37,0.76,10,36,46,17,2,3,17,18,86,35,82,0.43,12,30,0.4,16,19,0.84,7,31,38,25,9,4,8,26,98,14,17,0.452,"8-6","6-11",19,12,0.613,"11-7","8-5"
"2016-12-21","MIL","CLE",2016,"YES",43,87,0.49,15,27,0.56,12,19,0.63,9,33,42,30,3,7,11,20,113,36,77,0.47,9,22,0.41,21,29,0.72,6,33,39,24,7,8,8,21,102,21,6,0.778,"14-2","7-4",13,14,0.481,"9-7","4-7"
"2016-12-21","MIN","ATL",2016,"NO",34,82,0.41,7,26,0.27,9,13,0.69,8,27,35,19,9,8,10,15,84,35,83,0.42,9,29,0.31,13,14,0.93,15,37,52,21,6,6,17,11,92,14,15,0.483,"7-7","7-8",9,19,0.321,"4-10","5-9"
"2016-12-21","OKC","NOP",2016,"NO",42,88,0.48,8,20,0.4,18,23,0.78,6,27,33,25,4,3,9,18,110,45,88,0.51,11,28,0.39,20,24,0.83,13,36,49,22,8,6,10,20,121,10,21,0.323,"6-10","4-11",17,12,0.586,"11-6","6-6"
"2016-12-21","SAC","UTA",2016,"NO",33,74,0.45,9,27,0.33,18,22,0.82,7,36,43,19,7,6,11,22,93,34,74,0.46,10,21,0.48,16,24,0.67,8,33,41,13,5,3,10,19,94,18,12,0.6,"10-6","8-6",12,17,0.414,"6-6","6-11"
"2016-12-21","WAS","CHI",2016,"NO",38,95,0.4,6,21,0.29,15,19,0.79,17,32,49,25,4,5,14,18,97,43,82,0.52,3,18,0.17,18,25,0.72,6,38,44,23,7,3,10,20,107,14,14,0.5,"8-6","6-8",13,15,0.464,"10-6","3-9"
"2016-12-22","BOS","IND",2016,"NO",35,82,0.43,7,23,0.3,25,29,0.86,8,42,50,20,5,3,19,21,102,38,92,0.41,10,39,0.26,23,27,0.85,9,35,44,19,10,2,10,27,109,15,16,0.484,"11-5","4-11",17,12,0.586,"6-5","11-7"
"2016-12-22","GSW","BKN",2016,"NO",38,86,0.44,13,35,0.37,12,16,0.75,7,39,46,22,6,6,26,15,101,47,104,0.45,12,37,0.32,11,14,0.79,11,40,51,29,19,7,12,19,117,7,21,0.25,"6-8","1-13",26,4,0.867,"12-2","14-2"
"2016-12-22","LAL","MIA",2016,"YES",45,84,0.54,11,22,0.5,14,21,0.67,10,37,47,25,7,6,12,15,115,40,90,0.44,14,38,0.37,13,15,0.87,9,31,40,18,7,2,13,14,107,10,20,0.333,"5-11","5-9",11,21,0.344,"6-7","5-14"
"2016-12-22","ORL","NYK",2016,"YES",41,96,0.43,9,20,0.45,15,17,0.88,18,34,52,26,9,9,15,18,106,39,90,0.43,5,27,0.19,12,16,0.75,10,31,41,21,7,7,16,14,95,16,13,0.552,"11-4","5-9",13,18,0.419,"5-10","8-8"
"2016-12-22","SAS","LAC",2016,"YES",39,83,0.47,11,28,0.39,17,22,0.77,6,34,40,18,8,6,12,22,106,37,92,0.4,6,19,0.32,21,25,0.84,18,37,55,19,8,7,12,23,101,22,8,0.733,"11-4","11-4",23,6,0.793,"8-4","15-2"
"2016-12-23","ATL","DEN",2016,"NO",37,78,0.47,8,25,0.32,26,35,0.74,7,39,46,27,3,7,15,29,108,37,86,0.43,8,25,0.32,27,33,0.82,9,31,40,26,10,4,8,25,109,12,18,0.4,"6-8","6-10",15,15,0.5,"7-7","8-8"
"2016-12-23","BKN","CLE",2016,"YES",45,99,0.45,8,35,0.23,21,24,0.88,11,40,51,28,12,4,11,20,119,38,85,0.45,8,30,0.27,15,18,0.83,7,37,44,22,6,7,19,22,99,22,6,0.786,"15-2","7-4",7,22,0.241,"6-8","1-14"
"2016-12-23","CHI","CHA",2016,"YES",37,84,0.44,5,18,0.28,24,28,0.86,12,36,48,25,6,13,10,8,103,38,96,0.4,7,22,0.32,8,10,0.8,17,35,52,20,5,6,9,20,91,17,13,0.567,"10-6","7-7",14,15,0.483,"8-6","6-9"
"2016-12-23","DAL","LAC",2016,"NO",34,74,0.46,13,29,0.45,7,11,0.64,6,35,41,17,9,4,20,16,88,37,87,0.43,7,29,0.24,9,15,0.6,14,28,42,21,13,4,12,14,90,22,9,0.71,"11-5","11-4",9,21,0.3,"6-8","3-13"
"2016-12-23","GSW","DET",2016,"NO",43,85,0.51,10,29,0.34,17,28,0.61,5,31,36,22,12,3,13,22,113,43,77,0.56,11,27,0.41,22,24,0.92,4,37,41,35,9,2,22,21,119,14,18,0.438,"8-7","6-11",27,4,0.871,"12-2","15-2"
"2016-12-23","HOU","MEM",2016,"YES",41,81,0.51,13,25,0.52,20,25,0.8,9,29,38,23,8,3,10,16,115,38,89,0.43,20,52,0.38,13,15,0.87,10,30,40,27,5,3,13,22,109,20,12,0.625,"12-7","8-5",22,9,0.71,"10-3","12-6"
"2016-12-23","LAL","ORL",2016,"YES",45,89,0.51,11,27,0.41,8,14,0.57,7,40,47,25,10,11,14,20,109,31,87,0.36,8,23,0.35,20,24,0.83,12,34,46,16,8,6,16,14,90,14,18,0.438,"6-10","8-8",11,22,0.333,"6-7","5-15"
"2016-12-23","MIA","NOP",2016,"YES",33,89,0.37,11,28,0.39,14,21,0.67,11,40,51,17,9,7,9,20,91,36,87,0.41,8,20,0.4,7,13,0.54,11,48,59,19,4,4,14,20,87,11,21,0.344,"7-10","4-11",10,21,0.323,"5-11","5-10"
"2016-12-23","OKC","BOS",2016,"NO",41,93,0.44,9,28,0.32,21,26,0.81,10,29,39,29,8,2,12,29,112,41,80,0.51,11,26,0.42,24,36,0.67,10,34,44,27,5,6,13,21,117,17,13,0.567,"6-6","11-7",18,12,0.6,"11-6","7-6"
"2016-12-23","PHI","PHX",2016,"YES",42,79,0.53,12,26,0.46,27,37,0.73,11,32,43,25,7,6,20,24,123,42,83,0.51,13,31,0.42,19,22,0.86,8,20,28,23,7,6,19,31,116,9,21,0.3,"5-9","4-12",7,22,0.241,"5-14","2-8"
"2016-12-23","SAC","MIN",2016,"NO",36,79,0.46,12,32,0.38,21,26,0.81,12,30,42,18,5,4,12,21,105,42,80,0.52,15,29,0.52,10,14,0.71,6,28,34,27,7,3,11,23,109,9,20,0.31,"4-11","5-9",13,17,0.433,"6-6","7-11"
"2016-12-23","SAS","POR",2016,"NO",35,79,0.44,12,30,0.4,8,16,0.5,10,23,33,21,8,2,15,19,90,39,78,0.5,12,20,0.6,20,21,0.95,13,32,45,19,9,3,12,17,110,13,19,0.406,"8-6","5-13",24,6,0.8,"8-4","16-2"
"2016-12-23","TOR","UTA",2016,"NO",35,79,0.44,10,27,0.37,18,21,0.86,9,31,40,21,7,2,16,16,98,43,81,0.53,8,21,0.38,10,15,0.67,5,31,36,12,12,4,10,19,104,18,13,0.581,"10-7","8-6",21,8,0.724,"11-5","10-3"
"2016-12-23","WAS","MIL",2016,"YES",45,80,0.56,9,25,0.36,24,27,0.89,8,33,41,29,8,6,11,16,123,37,79,0.47,7,24,0.29,15,18,0.83,5,25,30,24,2,2,14,21,96,14,14,0.5,"10-7","4-7",13,16,0.448,"10-6","3-10"
"2016-12-25","BOS","NYK",2016,"NO",41,87,0.47,8,23,0.35,24,27,0.89,17,32,49,11,5,6,17,23,114,45,93,0.48,14,36,0.39,15,20,0.75,12,27,39,25,10,2,5,20,119,16,14,0.533,"11-5","5-9",18,13,0.581,"6-6","12-7"
"2016-12-25","CHI","SAS",2016,"YES",48,85,0.56,9,18,0.5,14,19,0.74,11,32,43,30,7,3,13,19,119,39,86,0.45,7,18,0.39,15,20,0.75,14,24,38,20,9,1,14,19,100,25,6,0.806,"9-4","16-2",14,16,0.467,"8-6","6-10"
"2016-12-25","GSW","CLE",2016,"YES",37,95,0.39,12,35,0.34,23,32,0.72,18,26,44,20,14,2,12,19,109,37,77,0.48,9,30,0.3,25,29,0.86,5,37,42,25,8,4,19,24,108,23,6,0.793,"16-2","7-4",27,5,0.844,"12-2","15-3"
"2016-12-25","LAC","LAL",2016,"YES",40,84,0.48,8,25,0.32,23,30,0.77,13,35,48,18,7,3,13,21,111,37,85,0.44,10,29,0.34,18,22,0.82,10,32,42,24,9,5,15,20,102,12,22,0.353,"7-7","5-15",22,10,0.688,"11-5","11-5"
"2016-12-25","MIN","OKC",2016,"YES",42,82,0.51,8,24,0.33,20,24,0.83,9,33,42,26,8,4,15,24,112,39,83,0.47,4,12,0.33,18,23,0.78,11,25,36,19,11,2,12,21,100,19,12,0.613,"12-6","7-6",9,21,0.3,"4-11","5-10"
"2016-12-26","ATL","MIN",2016,"YES",37,82,0.45,15,31,0.48,15,18,0.83,11,29,40,26,11,3,14,19,104,35,83,0.42,8,32,0.25,12,17,0.71,17,29,46,20,8,7,19,19,90,10,21,0.323,"5-11","5-10",15,16,0.484,"7-7","8-9"
"2016-12-26","CHA","BKN",2016,"YES",40,75,0.53,15,31,0.48,25,31,0.81,4,35,39,26,4,8,15,21,120,44,94,0.47,8,26,0.31,22,25,0.88,12,32,44,23,11,3,11,24,118,8,22,0.267,"7-8","1-14",17,14,0.548,"10-6","7-8"
"2016-12-26","CLE","DET",2016,"YES",41,92,0.45,16,28,0.57,8,15,0.53,10,35,45,25,12,4,12,19,106,30,79,0.38,11,28,0.39,19,23,0.83,10,37,47,19,8,3,21,23,90,15,18,0.455,"9-7","6-11",23,7,0.767,"16-2","7-5"
"2016-12-26","DAL","NOP",2016,"YES",37,70,0.53,12,25,0.48,25,30,0.83,5,36,41,24,6,3,10,19,111,37,75,0.49,13,32,0.41,17,22,0.77,4,28,32,27,4,1,10,22,104,12,21,0.364,"8-10","4-11",9,22,0.29,"6-8","3-14"
"2016-12-26","DEN","LAC",2016,"NO",39,84,0.46,9,25,0.36,15,20,0.75,4,34,38,22,6,6,11,19,102,36,82,0.44,11,31,0.35,23,28,0.82,11,40,51,22,10,1,14,18,106,22,11,0.667,"11-6","11-5",13,18,0.419,"6-8","7-10"
"2016-12-26","IND","CHI",2016,"YES",32,83,0.39,6,25,0.24,20,28,0.71,16,32,48,17,10,3,13,15,90,34,81,0.42,9,25,0.36,8,10,0.8,9,31,40,26,5,5,16,21,85,15,16,0.484,"9-6","6-10",15,17,0.469,"11-5","4-12"
"2016-12-26","MEM","ORL",2016,"YES",44,86,0.51,13,26,0.5,11,16,0.69,8,35,43,23,5,3,9,21,112,35,76,0.46,10,25,0.4,22,28,0.79,3,32,35,17,7,4,6,19,102,15,18,0.455,"7-10","8-8",20,13,0.606,"12-7","8-6"
"2016-12-26","MIL","WAS",2016,"YES",40,79,0.51,12,29,0.41,15,20,0.75,7,33,40,29,7,6,16,16,107,40,87,0.46,6,20,0.3,16,23,0.7,12,30,42,27,8,2,13,19,102,14,16,0.467,"11-6","3-10",14,15,0.483,"10-7","4-8"
"2016-12-26","PHI","SAC",2016,"YES",39,87,0.45,7,25,0.28,17,21,0.81,13,29,42,24,11,4,19,19,102,39,79,0.49,9,25,0.36,13,18,0.72,8,30,38,20,13,5,22,23,100,14,17,0.452,"7-6","7-11",7,23,0.233,"5-14","2-9"
"2016-12-26","PHX","HOU",2016,"YES",46,92,0.5,15,43,0.35,24,30,0.8,10,37,47,28,11,4,20,22,131,43,101,0.43,7,30,0.23,22,27,0.81,16,37,53,17,14,6,17,25,115,23,9,0.719,"11-3","12-6",9,22,0.29,"5-9","4-13"
"2016-12-26","TOR","POR",2016,"NO",35,83,0.42,8,23,0.35,13,18,0.72,11,43,54,22,8,4,18,22,91,32,95,0.34,12,34,0.35,19,24,0.79,14,38,52,17,11,4,12,12,95,13,20,0.394,"8-7","5-13",22,8,0.733,"11-5","11-3"
"2016-12-27","HOU","DAL",2016,"NO",36,87,0.41,15,38,0.39,20,25,0.8,12,26,38,22,6,5,9,18,107,41,78,0.53,17,32,0.53,24,28,0.86,10,37,47,23,7,5,16,22,123,9,23,0.281,"6-9","3-14",24,9,0.727,"11-3","13-6"
"2016-12-27","MEM","BOS",2016,"YES",41,85,0.48,12,31,0.39,19,21,0.9,14,33,47,30,6,7,17,24,113,37,88,0.42,9,30,0.3,20,29,0.69,13,24,37,22,14,5,11,18,103,19,13,0.594,"7-6","12-7",20,14,0.588,"12-7","8-7"
"2016-12-27","OKC","MIA",2016,"NO",36,82,0.44,7,22,0.32,15,21,0.71,9,23,32,14,10,4,12,23,94,42,82,0.51,5,19,0.26,17,25,0.68,14,32,46,21,3,4,17,21,106,10,22,0.313,"5-12","5-10",20,12,0.625,"12-6","8-6"
"2016-12-27","UTA","LAL",2016,"NO",39,83,0.47,4,16,0.25,18,22,0.82,15,25,40,19,8,3,14,21,100,38,75,0.51,9,26,0.35,17,24,0.71,14,25,39,19,6,4,19,18,102,12,23,0.343,"7-8","5-15",19,13,0.594,"10-7","9-6"
"2016-12-28","BKN","CHI",2016,"YES",35,88,0.4,3,13,0.23,28,29,0.97,17,37,54,20,8,8,18,17,101,37,86,0.43,13,32,0.41,12,16,0.75,9,28,37,21,9,6,14,22,99,16,16,0.5,"10-6","6-10",8,23,0.258,"7-8","1-15"
"2016-12-28","CHA","ORL",2016,"NO",42,86,0.49,9,34,0.26,8,10,0.8,9,24,33,25,7,7,13,15,101,46,84,0.55,10,24,0.42,18,19,0.95,10,36,46,25,7,3,13,13,120,15,19,0.441,"7-11","8-8",18,14,0.563,"10-6","8-8"
"2016-12-28","IND","WAS",2016,"YES",38,78,0.49,8,22,0.36,27,37,0.73,15,39,54,21,8,1,18,27,111,35,79,0.44,11,28,0.39,24,29,0.83,5,29,34,24,10,4,13,29,105,15,16,0.484,"12-6","3-10",15,18,0.455,"11-5","4-13"
"2016-12-28","LAC","NOP",2016,"YES",40,87,0.46,10,29,0.34,12,21,0.57,8,37,45,23,11,5,6,16,102,37,94,0.39,11,37,0.3,13,18,0.72,16,42,58,15,6,4,11,20,98,13,21,0.382,"9-10","4-11",22,12,0.647,"11-6","11-6"
"2016-12-28","MIL","DET",2016,"NO",39,88,0.44,6,24,0.25,10,16,0.62,11,33,44,28,4,1,10,12,94,48,84,0.57,11,22,0.5,12,16,0.75,3,35,38,36,8,5,7,14,119,15,19,0.441,"9-8","6-11",15,15,0.5,"10-7","5-8"
"2016-12-28","MIN","DEN",2016,"YES",42,81,0.52,10,28,0.36,11,14,0.79,8,30,38,29,6,4,15,17,105,42,94,0.45,7,25,0.28,12,17,0.71,16,27,43,29,8,3,8,15,103,14,18,0.438,"7-8","7-10",10,22,0.313,"5-11","5-11"
"2016-12-28","NYK","ATL",2016,"YES",37,101,0.37,7,27,0.26,21,27,0.78,17,38,55,19,8,3,13,19,102,35,93,0.38,7,27,0.26,21,26,0.81,14,41,55,20,8,7,17,23,98,16,16,0.5,"8-7","8-9",16,15,0.516,"11-5","5-10"
"2016-12-28","PHX","SAS",2016,"YES",47,87,0.54,5,17,0.29,20,25,0.8,16,30,46,20,11,7,16,20,119,36,74,0.49,7,16,0.44,19,24,0.79,7,26,33,20,11,4,21,25,98,26,6,0.813,"10-4","16-2",9,23,0.281,"5-9","4-14"
"2016-12-28","SAC","POR",2016,"YES",35,74,0.47,12,25,0.48,20,22,0.91,5,40,45,19,6,4,15,16,102,31,79,0.39,9,28,0.32,18,23,0.78,6,33,39,20,8,3,11,20,89,14,20,0.412,"9-7","5-13",14,18,0.438,"7-6","7-12"
"2016-12-28","TOR","GSW",2016,"YES",46,81,0.57,14,23,0.61,15,18,0.83,9,42,51,33,4,9,20,16,121,40,103,0.39,13,35,0.37,18,22,0.82,19,26,45,24,13,6,7,18,111,28,5,0.848,"13-2","15-3",22,9,0.71,"11-5","11-4"
"2016-12-29","BOS","CLE",2016,"YES",43,83,0.52,14,38,0.37,24,33,0.73,13,33,46,29,7,3,18,16,124,43,85,0.51,12,37,0.32,20,21,0.95,6,23,29,26,15,4,11,23,118,24,7,0.774,"17-2","7-5",19,14,0.576,"7-6","12-8"
"2016-12-29","DAL","LAL",2016,"NO",32,68,0.47,7,19,0.37,18,25,0.72,7,27,34,15,8,1,15,18,89,38,77,0.49,14,31,0.45,11,14,0.79,10,32,42,24,8,2,15,17,101,12,24,0.333,"7-9","5-15",10,23,0.303,"6-9","4-14"
"2016-12-29","MIA","CHA",2016,"YES",36,93,0.39,5,26,0.19,14,18,0.78,11,43,54,18,9,8,8,11,91,33,82,0.4,10,28,0.36,6,13,0.46,4,42,46,26,6,10,16,19,82,19,14,0.576,"11-6","8-8",10,23,0.303,"5-12","5-11"
"2016-12-29","OKC","MEM",2016,"YES",43,82,0.52,13,22,0.59,15,20,0.75,11,28,39,24,8,9,12,27,114,25,74,0.34,4,22,0.18,26,38,0.68,14,25,39,9,5,7,18,18,80,21,14,0.6,"13-7","8-7",20,13,0.606,"12-6","8-7"
"2016-12-29","PHI","UTA",2016,"YES",35,73,0.48,15,26,0.58,15,28,0.54,9,34,43,21,9,6,14,11,100,35,87,0.4,6,24,0.25,7,8,0.88,13,28,41,16,6,1,15,16,83,20,13,0.606,"11-7","9-6",7,24,0.226,"5-14","2-10"
"2016-12-29","TOR","PHX",2016,"YES",37,83,0.45,9,21,0.43,16,23,0.7,12,35,47,20,10,4,20,28,99,30,75,0.4,7,27,0.26,24,29,0.83,9,34,43,10,12,5,18,24,91,10,23,0.303,"6-9","4-14",22,10,0.688,"11-5","11-5"
"2016-12-30","BKN","WAS",2016,"YES",47,83,0.57,11,22,0.5,13,14,0.93,8,36,44,28,12,7,19,21,118,32,74,0.43,10,25,0.4,21,25,0.84,6,26,32,18,9,0,21,16,95,16,16,0.5,"13-6","3-10",8,24,0.25,"7-8","1-16"
"2016-12-30","CHI","IND",2016,"YES",39,81,0.48,7,19,0.37,26,30,0.87,8,34,42,26,7,6,11,22,111,35,84,0.42,6,23,0.26,25,31,0.81,15,32,47,17,8,5,13,23,101,16,18,0.471,"12-5","4-13",16,17,0.485,"10-6","6-11"
"2016-12-30","DAL","GSW",2016,"YES",42,84,0.5,11,33,0.33,13,15,0.87,4,39,43,31,5,4,13,12,108,39,93,0.42,8,32,0.25,13,15,0.87,11,29,40,22,11,7,10,12,99,29,5,0.853,"14-2","15-3",10,24,0.294,"6-9","4-15"
"2016-12-30","DET","ATL",2016,"YES",39,88,0.44,8,26,0.31,19,25,0.76,12,32,44,29,10,2,15,21,105,35,84,0.42,9,31,0.29,19,21,0.9,14,29,43,22,9,7,18,24,98,17,16,0.515,"9-7","8-9",15,20,0.429,"9-8","6-12"
"2016-12-30","LAC","HOU",2016,"YES",45,81,0.56,14,40,0.35,36,43,0.84,9,36,45,29,12,5,13,17,140,45,96,0.47,13,33,0.39,13,16,0.81,11,27,38,22,8,4,15,25,116,25,9,0.735,"12-3","13-6",22,13,0.629,"11-6","11-7"
"2016-12-30","MIA","BOS",2016,"YES",38,74,0.51,17,32,0.53,24,29,0.83,5,25,30,28,6,2,13,11,117,48,90,0.53,11,28,0.39,7,10,0.7,9,30,39,35,7,8,12,20,114,20,14,0.588,"8-6","12-8",10,24,0.294,"5-12","5-12"
"2016-12-30","MIL","MIN",2016,"YES",43,77,0.56,13,25,0.52,17,21,0.81,8,26,34,30,8,5,11,17,116,40,74,0.54,8,18,0.44,11,17,0.65,7,22,29,22,4,4,14,19,99,11,22,0.333,"6-11","5-11",15,16,0.484,"10-7","5-9"
"2016-12-30","NYK","NOP",2016,"YES",38,85,0.45,12,29,0.41,16,17,0.94,2,40,42,22,4,5,13,12,104,35,93,0.38,7,23,0.3,15,16,0.94,10,40,50,18,7,6,14,18,92,14,21,0.4,"10-10","4-11",16,16,0.5,"11-5","5-11"
"2016-12-30","PHI","DEN",2016,"NO",39,84,0.46,11,27,0.41,33,41,0.8,11,34,45,29,5,1,10,26,122,38,87,0.44,16,33,0.48,32,40,0.8,15,29,44,25,5,5,11,33,124,14,19,0.424,"7-9","7-10",8,24,0.25,"5-14","3-10"
"2016-12-30","POR","SAS",2016,"YES",39,78,0.5,11,22,0.5,21,25,0.84,11,37,48,22,7,5,16,18,110,35,77,0.45,6,20,0.3,18,21,0.86,2,23,25,19,10,3,11,23,94,27,6,0.818,"11-4","16-2",14,21,0.4,"9-7","5-14"
"2016-12-31","CLE","CHA",2016,"NO",40,78,0.51,9,24,0.38,20,23,0.87,10,29,39,24,3,7,11,19,109,43,85,0.51,14,31,0.45,21,25,0.84,8,27,35,17,6,1,6,17,121,19,15,0.559,"11-7","8-8",25,7,0.781,"17-2","8-5"
"2016-12-31","LAC","OKC",2016,"YES",37,78,0.47,10,29,0.34,30,35,0.86,8,36,44,25,9,6,9,20,114,31,75,0.41,8,30,0.27,18,21,0.86,7,31,38,14,4,4,15,25,88,21,13,0.618,"13-6","8-7",22,14,0.611,"11-6","11-8"
"2016-12-31","MEM","SAC",2016,"NO",31,72,0.43,11,28,0.39,25,28,0.89,11,28,39,17,6,3,12,12,98,44,87,0.51,17,35,0.49,7,9,0.78,12,28,40,25,6,3,7,20,112,14,19,0.424,"7-7","7-12",22,14,0.611,"13-7","9-7"
"2016-12-31","MIL","CHI",2016,"NO",33,83,0.4,10,27,0.37,20,28,0.71,14,23,37,23,9,5,11,21,96,43,76,0.57,9,15,0.6,21,27,0.78,8,34,42,29,7,8,12,19,116,16,18,0.471,"10-7","6-11",16,16,0.5,"10-7","6-9"
"2016-12-31","NYK","HOU",2016,"YES",42,92,0.46,21,55,0.38,24,29,0.83,10,36,46,30,3,2,13,20,129,47,105,0.45,10,32,0.31,18,25,0.72,13,35,48,21,7,3,7,20,122,26,9,0.743,"13-3","13-6",16,17,0.485,"11-5","5-12"
"2016-12-31","PHX","UTA",2016,"YES",35,73,0.48,8,20,0.4,13,20,0.65,6,40,46,17,3,4,15,16,91,36,87,0.41,7,17,0.41,7,10,0.7,9,32,41,9,6,2,9,21,86,21,13,0.618,"12-7","9-6",10,24,0.294,"6-9","4-15"
"2017-01-01","DET","MIA",2016,"NO",35,77,0.45,14,26,0.54,14,18,0.78,3,31,34,25,6,4,10,22,98,42,86,0.49,9,22,0.41,14,22,0.64,10,38,48,16,7,5,12,18,107,10,25,0.286,"5-13","5-12",16,20,0.444,"9-8","7-12"
"2017-01-01","ORL","IND",2016,"YES",43,86,0.5,9,22,0.41,22,24,0.92,8,38,46,28,5,5,11,16,117,42,97,0.43,10,38,0.26,10,11,0.91,10,32,42,25,6,7,10,22,104,17,18,0.486,"13-5","4-13",15,20,0.429,"7-11","8-9"
"2017-01-01","POR","MIN",2016,"NO",35,87,0.4,7,23,0.3,12,18,0.67,13,34,47,21,11,5,16,25,89,36,73,0.49,6,22,0.27,17,28,0.61,4,37,41,13,10,8,14,19,95,11,23,0.324,"6-12","5-11",15,21,0.417,"9-7","6-14"
"2017-01-01","SAS","ATL",2016,"YES",42,92,0.46,14,28,0.5,16,27,0.59,11,35,46,25,6,6,11,21,114,42,90,0.47,9,27,0.33,19,22,0.86,9,38,47,27,5,6,12,21,112,18,16,0.529,"10-7","8-9",27,7,0.794,"11-4","16-3"
"2017-01-01","TOR","LAL",2016,"NO",37,92,0.4,15,32,0.47,25,31,0.81,16,27,43,19,8,3,7,21,114,42,75,0.56,10,17,0.59,29,32,0.91,5,35,40,18,5,9,16,25,123,12,25,0.324,"7-10","5-15",23,10,0.697,"11-5","12-5"
"2017-01-02","CHA","CHI",2016,"YES",42,90,0.47,7,23,0.3,27,29,0.93,15,30,45,23,10,9,10,17,118,41,83,0.49,9,19,0.47,20,22,0.91,7,27,34,24,7,3,14,19,111,17,18,0.486,"11-7","6-11",19,16,0.543,"11-7","8-9"
"2017-01-02","DEN","GSW",2016,"YES",50,95,0.53,11,25,0.44,16,21,0.76,12,31,43,33,7,2,13,14,127,48,101,0.48,9,35,0.26,14,18,0.78,16,32,48,33,10,2,14,21,119,30,5,0.857,"15-2","15-3",14,20,0.412,"7-9","7-11"
"2017-01-02","NOP","CLE",2016,"YES",34,90,0.38,6,31,0.19,16,22,0.73,11,45,56,16,9,4,11,13,90,32,88,0.36,11,26,0.42,7,10,0.7,8,37,45,26,6,6,13,18,82,26,7,0.788,"18-2","8-5",14,22,0.389,"10-10","4-12"
