"DATE","VISITOR_TEAM_ID","HOME_TEAM_ID","SEASON","HOME_TEAM_WINS","FGM_H","FGA_H","FGP_H","FG3M_H","FG3A_H","FG3P_H","FTM_H","FTA_H","FTP_H","OREB_H","DREB_H","REB_H","AST_H","STL_H","BLK_H","TO_H","PF_H","PTS_H","FGM_A","FGA_A","FGP_A","FG3M_A","FG3A_A","FG3P_A","FTM_A","FTA_A","FTP_A","OREB_A","DREB_A","REB_A","AST_A","STL_A","BLK_A","TO_A","PF_A","PTS_A","WIN_H","LOSE_H","RANKING_H","HOME_RECORD_H","ROAD_RECORD_H","WIN_A","LOSE_A","RANKING_A","HOME_RECORD_A","ROAD_RECORD_A"
"2015-12-11","MIL","TOR",2015,"YES",34,70,0.49,7,20,0.35,15,23,0.65,7,32,39,16,9,8,16,23,90,33,80,0.41,4,11,0.36,13,16,0.81,10,30,40,19,9,4,15,19,83,15,9,0.625,"7-4","8-5",9,15,0.375,"7-5","2-10"
"2015-12-11","MIN","DEN",2015,"YES",38,86,0.44,11,28,0.39,24,33,0.73,8,42,50,21,7,1,12,25,111,38,87,0.44,7,19,0.37,25,29,0.86,8,35,43,22,5,8,10,27,108,9,14,0.391,"4-7","5-7",9,13,0.409,"3-9","6-4"
"2015-12-11","OKC","UTA",2015,"NO",33,78,0.42,8,28,0.29,16,24,0.67,11,28,39,17,7,4,11,16,90,37,79,0.47,6,17,0.35,14,16,0.88,11,34,45,14,4,2,13,19,94,10,11,0.476,"5-5","5-6",15,8,0.652,"10-3","5-5"
"2015-12-11","POR","PHX",2015,"NO",36,83,0.43,13,35,0.37,11,18,0.61,8,32,40,21,8,7,9,9,96,45,96,0.47,12,34,0.35,4,7,0.57,14,37,51,23,7,3,12,14,106,10,14,0.417,"6-6","4-8",10,14,0.417,"5-5","5-9"
"2015-12-11","WAS","NOP",2015,"YES",39,79,0.49,16,27,0.59,13,18,0.72,7,34,41,21,9,0,16,18,107,40,80,0.5,12,27,0.44,13,21,0.62,6,27,33,27,10,1,10,17,105,6,16,0.273,"5-6","1-10",9,12,0.429,"4-7","5-5"
"2015-12-12","BOS","CHA",2015,"NO",36,88,0.41,11,35,0.31,10,10,1,7,45,52,17,1,5,11,12,93,40,96,0.42,9,25,0.36,9,10,0.9,3,39,42,26,5,5,5,13,98,14,9,0.609,"10-4","4-5",14,10,0.583,"7-5","7-5"
"2015-12-12","GSW","MIL",2015,"YES",44,90,0.49,6,14,0.43,14,18,0.78,8,36,44,31,12,4,16,24,108,36,89,0.4,6,27,0.22,17,25,0.68,15,34,49,23,9,8,16,20,95,10,15,0.4,"8-5","2-10",24,1,0.96,"10-0","14-1"
"2015-12-12","IND","DET",2015,"YES",45,90,0.5,13,29,0.45,15,19,0.79,10,36,46,26,11,6,14,18,118,41,82,0.5,3,16,0.19,11,18,0.61,5,28,33,17,7,2,16,16,96,14,11,0.56,"9-3","5-8",13,9,0.591,"7-3","6-6"
"2015-12-12","LAC","BKN",2015,"NO",35,79,0.44,5,19,0.26,25,30,0.83,12,34,46,17,5,2,16,22,100,43,86,0.5,8,24,0.33,11,18,0.61,7,33,40,28,12,0,12,21,105,7,16,0.304,"6-5","1-11",14,10,0.583,"9-5","5-5"
"2015-12-12","LAL","HOU",2015,"YES",47,90,0.52,15,33,0.45,17,28,0.61,15,37,52,32,16,7,16,15,126,35,88,0.4,10,32,0.31,17,20,0.85,11,29,40,21,11,4,19,23,97,12,12,0.5,"7-7","5-5",3,21,0.125,"1-6","2-15"
"2015-12-12","NOP","CHI",2015,"YES",33,78,0.42,8,20,0.4,24,29,0.83,7,41,48,17,6,6,13,10,98,40,89,0.45,6,16,0.38,8,11,0.73,5,36,41,26,9,6,10,22,94,13,8,0.619,"9-3","4-5",6,17,0.261,"5-6","1-11"
"2015-12-12","NYK","POR",2015,"NO",41,89,0.46,6,21,0.29,22,29,0.76,14,25,39,15,4,0,7,22,110,39,75,0.52,9,21,0.43,25,28,0.89,7,27,34,17,3,3,11,22,112,10,15,0.4,"5-6","5-9",11,14,0.44,"5-7","6-7"
"2015-12-12","SAS","ATL",2015,"NO",30,80,0.38,5,24,0.21,13,16,0.81,7,26,33,21,15,3,17,15,78,36,74,0.49,10,20,0.5,21,22,0.95,6,43,49,26,11,2,23,16,103,14,11,0.56,"8-5","6-6",20,5,0.8,"12-0","8-5"
"2015-12-12","WAS","DAL",2015,"NO",38,89,0.43,14,33,0.42,21,24,0.88,11,35,46,23,5,3,12,12,111,44,85,0.52,14,29,0.48,12,15,0.8,4,35,39,33,6,6,13,22,114,13,11,0.542,"5-5","8-6",10,12,0.455,"4-7","6-5"
"2015-12-13","MEM","MIA",2015,"YES",37,77,0.48,7,22,0.32,19,23,0.83,7,28,35,18,9,1,10,15,100,40,77,0.52,7,19,0.37,10,14,0.71,5,28,33,23,10,3,13,21,97,13,9,0.591,"11-4","2-5",13,12,0.52,"7-6","6-6"
"2015-12-13","MIN","PHX",2015,"YES",39,87,0.45,10,30,0.33,20,24,0.83,12,26,38,28,16,8,14,26,108,33,73,0.45,8,19,0.42,27,34,0.79,9,29,38,22,7,4,24,26,101,11,14,0.44,"7-6","4-8",9,14,0.391,"3-9","6-5"
"2015-12-13","PHI","TOR",2015,"YES",32,78,0.41,7,22,0.32,25,34,0.74,8,33,41,14,11,9,8,15,96,28,84,0.33,10,28,0.36,10,14,0.71,15,37,52,18,1,9,22,20,76,16,9,0.64,"8-4","8-5",1,24,0.04,"1-10","0-14"
"2015-12-13","UTA","OKC",2015,"YES",35,79,0.44,7,21,0.33,27,30,0.9,8,34,42,18,7,13,10,18,104,39,94,0.41,8,22,0.36,12,20,0.6,16,28,44,14,6,2,11,24,98,16,8,0.667,"11-3","5-5",10,12,0.455,"5-5","5-7"
"2015-12-14","HOU","DEN",2015,"YES",42,82,0.51,8,25,0.32,22,25,0.88,15,37,52,26,8,5,18,15,114,41,87,0.47,18,40,0.45,8,11,0.73,5,21,26,26,14,1,11,22,108,10,14,0.417,"5-7","5-7",12,13,0.48,"7-7","5-6"
"2015-12-14","LAC","DET",2015,"NO",37,89,0.42,6,19,0.32,23,31,0.74,15,39,54,17,8,0,18,21,103,44,97,0.45,6,19,0.32,11,15,0.73,10,29,39,29,9,4,10,22,105,14,12,0.538,"9-4","5-8",15,10,0.6,"9-5","6-5"
"2015-12-14","MIA","ATL",2015,"NO",33,84,0.39,8,33,0.24,14,15,0.93,7,30,37,25,7,4,14,21,88,40,89,0.45,7,16,0.44,13,15,0.87,15,39,54,26,6,5,15,16,100,14,12,0.538,"8-6","6-6",14,9,0.609,"11-4","3-5"
"2015-12-14","NOP","POR",2015,"YES",35,81,0.43,13,32,0.41,22,29,0.76,10,40,50,28,7,5,15,21,105,36,82,0.44,8,25,0.32,21,27,0.78,5,36,41,15,9,9,9,22,101,11,15,0.423,"6-6","5-9",6,18,0.25,"5-6","1-12"
"2015-12-14","ORL","BKN",2015,"NO",31,80,0.39,7,19,0.37,13,16,0.81,9,30,39,23,5,0,17,19,82,41,76,0.54,9,21,0.43,14,20,0.7,7,36,43,24,12,3,16,18,105,7,17,0.292,"6-6","1-11",13,11,0.542,"7-4","6-7"
"2015-12-14","PHI","CHI",2015,"YES",43,85,0.51,8,22,0.36,21,26,0.81,10,43,53,28,7,8,13,15,115,38,92,0.41,11,31,0.35,9,13,0.69,9,27,36,19,6,8,11,17,96,14,8,0.636,"10-3","4-5",1,25,0.038,"1-10","0-15"
"2015-12-14","PHX","DAL",2015,"YES",38,77,0.49,12,32,0.38,16,21,0.76,5,36,41,17,12,1,16,22,104,33,80,0.41,9,25,0.36,19,27,0.7,12,35,47,19,9,5,16,23,94,14,11,0.56,"6-5","8-6",11,15,0.423,"7-6","4-9"
"2015-12-14","TOR","IND",2015,"YES",41,86,0.48,10,22,0.45,14,16,0.88,10,34,44,14,8,3,14,21,106,29,79,0.37,10,28,0.36,22,26,0.85,15,30,45,10,9,6,18,21,90,14,9,0.609,"8-3","6-6",16,10,0.615,"8-4","8-6"
"2015-12-14","UTA","SAS",2015,"YES",42,75,0.56,9,21,0.43,25,27,0.93,9,39,48,24,6,2,11,17,118,32,79,0.41,3,11,0.27,14,17,0.82,7,25,32,18,8,3,11,23,81,21,5,0.808,"13-0","8-5",10,13,0.435,"5-5","5-8"
"2015-12-14","WAS","MEM",2015,"YES",44,78,0.56,10,15,0.67,14,15,0.93,6,33,39,26,8,5,17,18,112,37,86,0.43,9,24,0.38,12,20,0.6,10,26,36,22,9,3,14,13,95,14,12,0.538,"8-6","6-6",10,13,0.435,"4-7","6-6"
"2015-12-15","CLE","BOS",2015,"NO",28,87,0.32,9,32,0.28,12,14,0.86,12,29,41,18,6,6,10,11,77,36,78,0.46,8,23,0.35,9,10,0.9,6,40,46,17,5,7,14,17,89,14,11,0.56,"7-6","7-5",16,7,0.696,"10-1","6-6"
"2015-12-15","DEN","MIN",2015,"NO",36,77,0.47,4,10,0.4,24,31,0.77,10,21,31,21,6,6,9,24,100,41,73,0.56,10,18,0.56,20,27,0.74,10,29,39,24,9,6,14,26,112,9,15,0.375,"3-10","6-5",11,14,0.44,"5-7","6-7"
"2015-12-15","HOU","SAC",2015,"YES",38,75,0.51,11,24,0.46,20,29,0.69,9,38,47,25,13,3,28,19,107,34,82,0.41,12,39,0.31,17,23,0.74,7,29,36,22,17,3,21,28,97,10,15,0.4,"8-7","2-8",12,14,0.462,"7-7","5-7"
"2015-12-15","MIL","LAL",2015,"YES",41,89,0.46,10,27,0.37,21,25,0.84,18,34,52,26,7,3,14,18,113,40,85,0.47,4,13,0.31,11,20,0.55,12,26,38,23,7,7,11,20,95,4,21,0.16,"2-6","2-15",10,16,0.385,"8-5","2-11"
"2015-12-16","BOS","DET",2015,"YES",38,78,0.49,11,21,0.52,32,43,0.74,7,29,36,13,5,4,11,22,119,43,89,0.48,10,25,0.4,20,24,0.83,10,34,44,17,4,2,18,35,116,15,12,0.556,"10-4","5-8",14,12,0.538,"7-6","7-6"
"2015-12-16","CHA","ORL",2015,"YES",43,77,0.56,14,24,0.58,13,15,0.87,4,36,40,28,12,4,17,15,113,36,79,0.46,14,34,0.41,12,15,0.8,7,26,33,23,12,3,16,19,98,14,11,0.56,"8-4","6-7",14,10,0.583,"10-4","4-6"
"2015-12-16","DAL","IND",2015,"YES",43,89,0.48,11,29,0.38,10,17,0.59,5,42,47,28,9,4,8,17,107,33,90,0.37,8,33,0.24,7,10,0.7,11,36,47,16,2,3,11,16,81,15,9,0.625,"9-3","6-6",14,12,0.538,"6-5","8-7"
"2015-12-16","MEM","CHI",2015,"YES",38,86,0.44,9,24,0.38,13,19,0.68,9,36,45,22,5,6,14,17,98,32,76,0.42,5,19,0.26,16,28,0.57,5,36,41,27,6,5,13,20,85,15,8,0.652,"11-3","4-5",14,13,0.519,"8-6","6-7"
"2015-12-16","MIA","BKN",2015,"NO",42,89,0.47,4,16,0.25,10,14,0.71,10,25,35,24,6,3,6,18,98,40,75,0.53,7,21,0.33,17,24,0.71,8,37,45,16,4,6,12,13,104,7,18,0.28,"6-7","1-11",15,9,0.625,"11-4","4-5"
"2015-12-16","MIL","LAC",2015,"YES",36,75,0.48,11,21,0.52,20,24,0.83,10,30,40,25,7,4,14,10,103,38,88,0.43,5,16,0.31,9,11,0.82,15,26,41,21,9,6,11,21,90,16,10,0.615,"10-5","6-5",10,17,0.37,"8-5","2-12"
"2015-12-16","MIN","NYK",2015,"YES",37,85,0.44,8,21,0.38,25,30,0.83,14,36,50,28,2,10,14,17,107,42,101,0.42,4,21,0.19,14,14,1,16,34,50,21,12,2,7,23,102,12,14,0.462,"6-7","6-7",9,16,0.36,"3-10","6-6"
"2015-12-16","NOP","UTA",2015,"NO",32,67,0.48,7,20,0.35,23,29,0.79,5,29,34,17,4,4,12,20,94,34,73,0.47,10,21,0.48,26,28,0.93,8,28,36,14,9,2,10,24,104,10,14,0.417,"5-6","5-8",7,18,0.28,"5-6","2-12"
"2015-12-16","PHI","ATL",2015,"YES",48,78,0.62,10,21,0.48,21,24,0.88,2,23,25,32,11,7,12,21,127,39,75,0.52,12,26,0.46,16,24,0.67,7,25,32,20,5,2,22,21,106,15,12,0.556,"9-6","6-6",1,26,0.037,"1-10","0-16"
"2015-12-16","PHX","GSW",2015,"YES",46,88,0.52,15,32,0.47,21,27,0.78,9,40,49,32,12,4,17,17,128,41,91,0.45,5,22,0.23,16,18,0.89,7,34,41,28,11,4,20,20,103,25,1,0.962,"11-0","14-1",11,16,0.407,"7-6","4-10"
"2015-12-16","POR","OKC",2015,"YES",38,79,0.48,2,14,0.14,28,37,0.76,14,37,51,13,6,8,18,20,106,32,92,0.35,11,26,0.42,15,18,0.83,17,30,47,13,6,3,18,28,90,17,8,0.68,"12-3","5-5",11,16,0.407,"6-6","5-10"
"2015-12-16","WAS","SAS",2015,"YES",44,83,0.53,8,22,0.36,18,23,0.78,8,35,43,29,10,9,11,21,114,35,84,0.42,3,15,0.2,22,25,0.88,10,28,38,22,6,4,12,18,95,22,5,0.815,"14-0","8-5",10,14,0.417,"4-7","6-7"
"2015-12-17","HOU","LAL",2015,"NO",36,84,0.43,5,24,0.21,10,18,0.56,13,33,46,22,5,5,14,27,87,34,88,0.39,12,31,0.39,27,42,0.64,23,31,54,22,9,8,13,17,107,4,22,0.154,"2-7","2-15",13,14,0.481,"7-7","6-7"
"2015-12-17","OKC","CLE",2015,"YES",41,88,0.47,12,29,0.41,10,13,0.77,16,26,42,29,6,1,16,22,104,35,74,0.47,6,20,0.3,24,28,0.86,9,27,36,23,7,7,12,20,100,17,7,0.708,"11-1","6-6",17,9,0.654,"12-3","5-6"
"2015-12-17","TOR","CHA",2015,"YES",37,85,0.44,10,29,0.34,25,31,0.81,6,45,51,23,5,9,13,23,109,35,97,0.36,9,39,0.23,20,28,0.71,9,37,46,18,7,10,8,22,99,15,10,0.6,"11-4","4-6",16,11,0.593,"8-4","8-7"
"2015-12-18","ATL","BOS",2015,"NO",34,77,0.44,10,23,0.43,23,31,0.74,6,37,43,19,5,2,21,25,101,41,88,0.47,4,20,0.2,23,29,0.79,9,33,42,23,11,4,12,28,109,14,13,0.519,"7-7","7-6",16,12,0.571,"9-6","7-6"
"2015-12-18","BKN","IND",2015,"YES",37,89,0.42,7,28,0.25,23,26,0.88,14,38,52,17,4,4,11,15,104,36,86,0.42,8,16,0.5,17,17,1,9,33,42,18,7,6,12,21,97,16,9,0.64,"10-3","6-6",7,19,0.269,"6-7","1-12"
"2015-12-18","DEN","UTA",2015,"YES",34,73,0.47,10,25,0.4,19,25,0.76,5,34,39,15,8,1,14,19,97,31,79,0.39,6,28,0.21,20,25,0.8,15,29,44,15,10,4,14,20,88,11,14,0.44,"6-6","5-8",11,15,0.423,"5-7","6-8"
"2015-12-18","DET","CHI",2015,"NO",50,120,0.42,5,22,0.23,39,44,0.89,20,42,62,21,5,9,16,35,144,56,124,0.45,8,29,0.28,27,46,0.59,19,45,64,28,7,4,11,35,147,15,9,0.625,"11-4","4-5",16,12,0.571,"10-4","6-8"
"2015-12-18","LAC","SAS",2015,"YES",43,87,0.49,10,19,0.53,19,24,0.79,10,34,44,25,7,4,8,30,115,36,72,0.5,10,24,0.42,25,40,0.62,6,31,37,23,6,8,10,22,107,23,5,0.821,"15-0","8-5",16,11,0.593,"10-5","6-6"
"2015-12-18","MEM","DAL",2015,"YES",34,78,0.44,10,29,0.34,19,21,0.9,11,39,50,27,7,4,19,17,97,30,80,0.38,6,17,0.35,22,24,0.92,10,29,39,13,11,3,12,19,88,15,12,0.556,"7-5","8-7",14,14,0.5,"8-6","6-8"
"2015-12-18","MIL","GSW",2015,"YES",42,87,0.48,9,26,0.35,28,37,0.76,15,31,46,31,7,4,15,22,121,42,91,0.46,4,18,0.22,24,28,0.86,14,27,41,25,6,7,16,29,112,26,1,0.963,"12-0","14-1",10,18,0.357,"8-5","2-13"
"2015-12-18","NOP","PHX",2015,"YES",44,84,0.52,6,16,0.38,10,17,0.59,12,33,45,22,10,2,19,27,104,26,71,0.37,4,22,0.18,32,38,0.84,10,26,36,13,8,7,21,23,88,12,16,0.429,"8-6","4-10",7,19,0.269,"5-6","2-13"
"2015-12-18","NYK","PHI",2015,"NO",37,77,0.48,6,24,0.25,17,30,0.57,4,32,36,15,7,5,15,22,97,40,85,0.47,6,19,0.32,21,28,0.75,14,35,49,24,8,6,15,19,107,1,27,0.036,"1-11","0-16",13,14,0.481,"6-7","7-7"
"2015-12-18","POR","ORL",2015,"YES",39,84,0.46,2,15,0.13,22,31,0.71,13,35,48,19,11,5,13,18,102,32,73,0.44,11,32,0.34,19,26,0.73,7,35,42,21,3,2,19,23,94,15,11,0.577,"9-4","6-7",11,17,0.393,"6-6","5-11"
"2015-12-18","SAC","MIN",2015,"YES",39,82,0.48,6,18,0.33,15,16,0.94,14,35,49,25,2,6,18,19,99,38,81,0.47,7,23,0.3,12,17,0.71,8,23,31,22,10,2,12,19,95,10,16,0.385,"4-10","6-6",10,16,0.385,"8-7","2-9"
"2015-12-18","TOR","MIA",2015,"NO",35,74,0.47,9,25,0.36,15,17,0.88,4,30,34,19,4,6,13,19,94,41,80,0.51,8,21,0.38,18,22,0.82,6,32,38,18,11,5,7,12,108,15,10,0.6,"11-5","4-5",17,11,0.607,"8-4","9-7"
"2015-12-19","CHA","WAS",2015,"YES",40,79,0.51,9,20,0.45,20,23,0.87,5,33,38,26,10,4,14,14,109,39,93,0.42,10,33,0.3,13,16,0.81,18,33,51,23,8,4,17,20,101,11,14,0.44,"5-7","6-7",15,11,0.577,"11-4","4-7"
"2015-12-19","CHI","NYK",2015,"YES",41,82,0.5,5,20,0.25,20,24,0.83,10,33,43,19,6,2,11,15,107,37,94,0.39,5,21,0.24,12,17,0.71,18,29,47,17,7,1,13,20,91,14,14,0.5,"7-7","7-7",15,10,0.6,"11-4","4-6"
"2015-12-19","IND","MEM",2015,"YES",37,83,0.45,5,19,0.26,17,21,0.81,9,37,46,21,9,6,9,20,96,30,77,0.39,5,28,0.18,19,25,0.76,13,32,45,12,8,2,17,20,84,15,14,0.517,"9-6","6-8",16,10,0.615,"10-3","6-7"
"2015-12-19","LAC","HOU",2015,"YES",34,76,0.45,8,25,0.32,31,49,0.63,13,42,55,22,7,7,15,29,107,34,86,0.4,11,38,0.29,18,29,0.62,7,31,38,21,10,6,12,36,97,14,14,0.5,"8-7","6-7",16,12,0.571,"10-5","6-7"
"2015-12-19","LAL","OKC",2015,"YES",46,84,0.55,9,19,0.47,17,25,0.68,12,44,56,28,6,3,15,14,118,30,86,0.35,8,28,0.29,10,17,0.59,8,24,32,14,10,2,14,20,78,18,9,0.667,"13-3","5-6",4,23,0.148,"2-7","2-16"
"2015-12-20","ATL","ORL",2015,"NO",38,81,0.47,4,12,0.33,20,24,0.83,8,28,36,27,16,5,13,22,100,39,78,0.5,11,22,0.5,14,20,0.7,8,33,41,25,6,7,19,21,103,15,12,0.556,"9-5","6-7",17,12,0.586,"9-6","8-6"
"2015-12-20","MIL","PHX",2015,"NO",33,74,0.45,8,18,0.44,21,24,0.88,6,33,39,18,8,2,20,22,95,41,79,0.52,5,16,0.31,14,24,0.58,6,31,37,25,8,6,13,23,101,12,17,0.414,"8-7","4-10",11,18,0.379,"8-5","3-13"
"2015-12-20","MIN","BKN",2015,"NO",32,78,0.41,5,21,0.24,16,20,0.8,6,33,39,26,7,2,14,20,85,38,80,0.48,3,12,0.25,21,24,0.88,7,39,46,29,12,5,13,21,100,7,20,0.259,"6-8","1-12",11,16,0.407,"4-10","7-6"
"2015-12-20","NOP","DEN",2015,"NO",45,96,0.47,17,35,0.49,18,22,0.82,13,26,39,26,5,4,5,25,125,44,78,0.56,11,24,0.46,31,39,0.79,7,29,36,24,4,11,10,22,130,11,16,0.407,"5-8","6-8",8,19,0.296,"5-6","3-13"
"2015-12-20","PHI","CLE",2015,"YES",40,85,0.47,11,25,0.44,17,21,0.81,6,34,40,25,11,6,10,19,108,30,86,0.35,5,24,0.21,21,30,0.7,16,33,49,15,6,2,19,22,86,18,7,0.72,"12-1","6-6",1,28,0.034,"1-11","0-17"
"2015-12-20","POR","MIA",2015,"YES",43,75,0.57,12,23,0.52,18,26,0.69,5,25,30,26,11,7,11,14,116,39,80,0.49,13,34,0.38,18,22,0.82,10,32,42,23,7,0,19,24,109,16,10,0.615,"12-5","4-5",11,18,0.379,"6-6","5-12"
"2015-12-20","SAC","TOR",2015,"NO",35,94,0.37,8,29,0.28,16,17,0.94,13,36,49,12,8,3,12,18,94,40,76,0.53,9,21,0.43,15,24,0.62,5,37,42,26,8,8,15,19,104,17,12,0.586,"8-5","9-7",11,16,0.407,"8-7","3-9"
"2015-12-21","BKN","CHI",2015,"NO",43,95,0.45,9,26,0.35,7,13,0.54,15,30,45,32,8,8,13,15,102,43,94,0.46,7,20,0.35,12,14,0.86,15,36,51,26,9,4,14,13,105,15,11,0.577,"11-5","4-6",8,20,0.286,"6-8","2-12"
"2015-12-21","CHA","HOU",2015,"YES",33,71,0.46,7,28,0.25,29,41,0.71,9,40,49,18,3,4,19,33,102,29,83,0.35,12,41,0.29,25,31,0.81,9,26,35,20,8,3,11,27,95,15,14,0.517,"9-7","6-7",15,12,0.556,"11-4","4-8"
"2015-12-21","IND","SAS",2015,"YES",46,89,0.52,6,20,0.3,8,9,0.89,7,38,45,27,8,7,9,14,106,38,90,0.42,7,19,0.37,9,15,0.6,13,35,48,21,5,3,14,15,92,24,5,0.828,"16-0","8-5",16,11,0.593,"10-3","6-8"
"2015-12-21","MIN","BOS",2015,"YES",46,89,0.52,12,25,0.48,9,16,0.56,12,38,50,34,6,9,16,22,113,36,79,0.46,2,13,0.15,25,32,0.78,6,30,36,20,9,6,12,19,99,15,13,0.536,"8-7","7-6",11,17,0.393,"4-10","7-7"
"2015-12-21","OKC","LAC",2015,"NO",41,87,0.47,7,22,0.32,10,14,0.71,10,35,45,21,7,3,13,15,99,40,85,0.47,4,17,0.24,16,20,0.8,10,34,44,21,10,4,11,16,100,16,13,0.552,"10-6","6-7",19,9,0.679,"13-3","6-6"
"2015-12-21","ORL","NYK",2015,"NO",39,76,0.51,7,24,0.29,14,16,0.88,9,30,39,21,5,6,15,14,99,44,86,0.51,10,22,0.45,9,11,0.82,8,25,33,19,8,3,9,17,107,14,15,0.483,"7-8","7-7",16,12,0.571,"9-5","7-7"
"2015-12-21","PHX","UTA",2015,"YES",36,79,0.46,9,25,0.36,29,37,0.78,11,36,47,16,8,6,10,16,110,31,79,0.39,7,24,0.29,20,22,0.91,9,31,40,12,3,0,13,26,89,12,14,0.462,"7-6","5-8",12,18,0.4,"8-7","4-11"
"2015-12-21","POR","ATL",2015,"YES",37,77,0.48,9,29,0.31,23,28,0.82,2,29,31,21,8,1,10,17,106,38,81,0.47,5,24,0.21,16,22,0.73,14,36,50,24,5,4,18,20,97,18,12,0.6,"10-6","8-6",11,19,0.367,"6-6","5-13"
"2015-12-21","SAC","WAS",2015,"YES",42,83,0.51,14,24,0.58,15,17,0.88,4,34,38,31,9,5,11,19,113,37,91,0.41,7,22,0.32,18,22,0.82,13,33,46,24,8,3,15,16,99,12,14,0.462,"6-7","6-7",11,17,0.393,"8-7","3-10"
"2015-12-22","DAL","TOR",2015,"YES",35,74,0.47,12,26,0.46,21,27,0.78,10,43,53,20,4,4,17,19,103,40,92,0.43,11,29,0.38,8,11,0.73,4,30,34,23,8,7,6,25,99,18,12,0.6,"9-5","9-7",15,13,0.536,"7-5","8-8"
"2015-12-22","DET","MIA",2015,"NO",39,88,0.44,4,18,0.22,10,12,0.83,11,29,40,13,9,7,5,12,92,35,78,0.45,15,30,0.5,8,14,0.57,12,31,43,16,3,3,16,11,93,16,11,0.593,"12-6","4-5",17,12,0.586,"10-4","7-8"
"2015-12-22","LAL","DEN",2015,"NO",41,90,0.46,9,25,0.36,16,19,0.84,13,31,44,26,2,5,12,24,107,40,84,0.48,7,26,0.27,24,32,0.75,11,29,40,17,6,6,11,21,111,11,17,0.393,"5-9","6-8",5,23,0.179,"2-7","3-16"
"2015-12-22","MEM","PHI",2015,"NO",31,66,0.47,7,23,0.3,21,32,0.66,10,32,42,19,6,3,26,21,90,40,85,0.47,5,15,0.33,19,24,0.79,9,27,36,26,16,3,12,23,104,1,29,0.033,"1-12","0-17",16,14,0.533,"9-6","7-8"
"2015-12-23","BOS","CHA",2015,"NO",29,81,0.36,8,28,0.29,23,32,0.72,12,32,44,19,6,6,16,18,89,36,85,0.42,7,29,0.24,23,26,0.88,10,39,49,25,9,4,13,23,102,15,13,0.536,"11-5","4-8",16,13,0.552,"8-7","8-6"
"2015-12-23","DAL","BKN",2015,"NO",51,101,0.5,10,19,0.53,6,14,0.43,15,28,43,32,9,4,11,17,118,45,82,0.55,16,34,0.47,13,15,0.87,5,29,34,27,3,4,17,18,119,8,21,0.276,"6-9","2-12",16,13,0.552,"7-5","9-8"
"2015-12-23","DEN","PHX",2015,"NO",36,87,0.41,13,25,0.52,11,17,0.65,12,34,46,21,9,2,16,19,96,42,91,0.46,14,35,0.4,6,13,0.46,13,37,50,26,6,7,17,20,104,12,19,0.387,"8-8","4-11",12,17,0.414,"5-9","7-8"
"2015-12-23","DET","ATL",2015,"YES",43,89,0.48,6,20,0.3,15,20,0.75,10,32,42,25,8,4,13,25,107,38,89,0.43,7,21,0.33,17,33,0.52,13,33,46,18,7,9,14,20,100,19,12,0.613,"11-6","8-6",17,13,0.567,"10-4","7-9"
"2015-12-23","HOU","ORL",2015,"YES",44,84,0.52,7,16,0.44,9,13,0.69,11,31,42,26,5,3,12,15,104,41,83,0.49,7,29,0.24,12,17,0.71,9,27,36,19,5,6,11,18,101,17,12,0.586,"10-5","7-7",15,15,0.5,"9-7","6-8"
"2015-12-23","MEM","WAS",2015,"YES",37,82,0.45,11,25,0.44,15,19,0.79,12,32,44,26,3,2,14,23,100,33,72,0.46,3,17,0.18,22,32,0.69,6,29,35,12,13,7,8,17,91,13,14,0.481,"7-7","6-7",16,15,0.516,"9-6","7-9"
"2015-12-23","NYK","CLE",2015,"YES",32,83,0.39,5,22,0.23,22,25,0.88,14,34,48,23,6,4,7,15,91,32,82,0.39,5,16,0.31,15,16,0.94,9,35,44,19,5,7,11,17,84,19,7,0.731,"13-1","6-6",14,16,0.467,"7-8","7-8"
"2015-12-23","OKC","LAL",2015,"NO",32,89,0.36,7,25,0.28,14,22,0.64,12,23,35,19,6,5,10,18,85,51,95,0.54,5,19,0.26,13,17,0.76,19,42,61,23,7,13,15,17,120,5,24,0.172,"2-8","3-16",20,9,0.69,"13-3","7-6"
"2015-12-23","PHI","MIL",2015,"YES",51,85,0.6,5,12,0.42,6,8,0.75,5,29,34,34,14,12,16,22,113,37,81,0.46,7,20,0.35,19,29,0.66,13,28,41,24,12,7,22,14,100,12,18,0.4,"9-5","3-13",1,30,0.032,"1-12","0-18"
"2015-12-23","POR","NOP",2015,"YES",41,85,0.48,13,31,0.42,20,23,0.87,8,41,49,27,5,8,11,17,115,33,95,0.35,7,28,0.25,16,24,0.67,22,36,58,16,7,7,13,22,89,9,19,0.321,"6-6","3-13",11,20,0.355,"6-6","5-14"
"2015-12-23","SAC","IND",2015,"NO",41,89,0.46,12,32,0.38,12,20,0.6,6,32,38,20,14,4,11,16,106,46,89,0.52,4,23,0.17,12,16,0.75,6,43,49,28,6,4,16,16,108,16,12,0.571,"10-4","6-8",12,17,0.414,"8-7","4-10"
"2015-12-23","SAS","MIN",2015,"NO",30,72,0.42,3,10,0.3,20,25,0.8,8,23,31,19,5,2,13,17,83,44,82,0.54,10,24,0.42,10,14,0.71,14,33,47,24,7,9,15,14,108,11,18,0.379,"4-11","7-7",25,5,0.833,"16-0","9-5"
